@relation 'credit-Kaggle-weka.filters.unsupervised.attribute.Reorder-R10,9,8,7,6,5,4,3,1,2,11'

@attribute NumberOfDependents numeric
@attribute NumberOfTime60-89DaysPastDueNotWorse numeric
@attribute NumberRealEstateLoansOrLines numeric
@attribute NumberOfTimes90DaysLate numeric
@attribute NumberOfOpenCreditLinesAndLoans numeric
@attribute MonthlyIncome numeric
@attribute DebtRatio numeric
@attribute NumberOfTime30-59DaysPastDueNotWorse numeric
@attribute RevolvingUtilizationOfUnsecuredLines numeric
@attribute age numeric
@attribute SeriousDlqin2yrs {0,1}

@data
0,0,2,0,9,5366,0.299981,0,0.026723,57,0
1,0,0,0,4,3216,0.174386,0,0.862601,34,0
4,2,0,0,6,3963,0.228305,0,0.731361,38,0
0,1,0,1,1,?,1076,0,1,51,1
4,0,1,0,6,6763,0.157451,0,0.068371,41,0
1,0,2,0,14,1000,5.968032,0,0.707885,53,1
4,0,2,0,10,3850,0.725526,0,0.021475,40,0
0,0,2,0,19,7000,0.450507,0,0.018804,29,0
0,0,0,0,3,2800,0.135666,0,0.029439,50,0
1,3,1,2,5,8700,0.266291,3,1.238452,52,1
0,0,0,0,8,7333,0.098991,0,0.001996,54,0
0,0,0,0,8,8137,0.000737,0,0.004449,72,0
0,0,2,0,10,10000,0.273373,0,8228,38,0
3,0,1,1,16,4100,0.477932,0,0.12024,43,1
1,0,3,0,9,6950,0.933103,0,0.129884,50,0
0,0,1,0,8,5000,0.353329,0,0.062613,77,0
1,0,2,0,16,10275,0.330381,1,0.606664,57,0
5,0,1,0,17,15000,0.20332,0,0.032088,58,0
0,1,0,0,4,500,0.784431,1,0.29806,54,0
?,0,0,0,6,?,3,0,0.000612,91,0
2,0,2,0,5,18822,0.321893,0,0.905103,49,0
0,0,0,2,2,2900,0.019304,0,1,42,1
0,0,2,0,4,6564,0.613709,0,0.284214,47,0
3,0,2,0,9,10068,0.198927,1,0.081257,38,0
1,0,2,0,12,8749,0.391886,0,0.448778,63,0
0,0,4,0,17,4583,1.083988,0,0.435088,56,0
0,0,0,0,3,?,753,0,0.512062,37,0
2,0,2,0,9,1,2291.5,0,0.216495,50,0
0,0,0,0,4,2200,0.164925,0,0.01409,35,0
3,0,0,0,10,10300,0.180759,0,0.568589,45,0
0,0,1,0,22,2100,0.741552,1,0.425119,60,0
2,1,2,0,8,6500,0.495155,0,0.134253,38,0
0,0,0,0,1,2100,0.068539,0,0.642714,49,0
0,0,2,0,13,3300,0.430173,0,0.02034,35,0
1,0,3,0,8,10900,0.368498,0,0.137916,44,0
0,0,0,0,5,4000,0.231692,0,0.664607,29,0
2,1,5,0,14,13143,0.894781,2,0.998485,47,1
0,0,3,0,16,6916,0.826081,0,0.09489,57,0
0,0,0,0,0,2176,0,0,1,44,0
0,0,0,0,2,?,48,0,0,82,0
0,0,0,0,15,3150,0.120279,0,0.200766,61,0
0,0,2,0,5,12100,0.243864,0,0,52,0
?,1,0,0,0,?,14,0,1,25,1
3,1,1,1,6,1688,1.554174,2,0.787511,48,1
0,0,1,0,10,8999,0.194556,0,0.40842,54,0
2,0,1,0,3,6500,0.185048,0,0.571337,37,0
0,0,2,0,8,8333,0.232301,0,0.097998,34,0
1,0,1,0,9,8154,0.236542,0,0.090996,60,0
1,2,1,0,30,4416,0.496944,9,0.243739,54,0
0,0,0,0,1,?,0,0,1,72,0
0,2,0,0,8,695,1.531609,3,1.035603,34,0
0,0,1,0,9,4102,0.291007,0,0.051485,46,0
2,0,0,0,4,2900,0.122372,0,1,32,1
1,0,0,0,12,2850,0.382673,0,0.931127,61,0
0,0,0,0,4,2300,0.642764,0,0.957736,79,0
3,0,1,0,16,?,4937,0,0.702958,44,0
0,0,2,0,5,1950,0.869298,0,0.012662,29,0
0,1,0,3,5,1300,0.426595,2,1.115513,25,1
0,0,2,0,13,11248,0.399769,3,0.892931,60,1
1,0,0,0,10,7800,0.093193,0,0.01603,44,0
2,0,0,0,16,6200,0.293824,0,0.870823,45,0
0,0,1,0,9,9536,0.246828,0,0.011075,65,0
0,0,0,1,0,?,0,0,1,46,1
0,1,0,0,12,500,2.568862,1,1.003139,29,0
1,1,1,0,5,6200,0.318013,3,0.077629,36,0
0,0,2,0,9,?,3649,0,0.714043,44,0
0,1,0,0,6,8000,0.025372,0,0.117239,27,1
0,0,0,0,11,5333,0.086239,0,0.355425,49,0
0,0,2,0,11,5800,0.386485,0,0.029878,69,0
1,0,6,0,14,13000,0.449888,0,0.054024,50,0
0,0,0,0,8,7325,0.006143,0,0.071901,70,0
0,0,0,0,3,4100,0.128993,0,1,49,0
0,0,0,0,2,2666,0.104987,0,0.608131,30,0
0,1,1,0,3,8801,0.197001,2,0.684759,73,0
2,2,1,2,12,4405,0.262143,1,0.931611,40,0
0,0,0,0,2,4386,0.002052,0,0.308691,56,0
0,0,0,0,6,5000,0.063787,0,0,82,0
0,0,1,0,16,7500,0.320757,0,0.099897,72,0
1,0,0,0,6,1200,0.40383,0,0.675201,31,0
1,1,1,0,17,6947,0.330167,3,1.05349,36,0
0,0,1,0,6,5889,0.277589,0,0.068527,63,0
0,1,1,5,1,?,1055,0,1,25,1
2,0,1,0,7,5300,0.221656,0,0.017049,61,0
2,0,2,0,7,8300,0.366823,0,0.005203,41,0
2,0,1,1,9,4000,0.505374,0,0.850171,43,1
3,0,1,0,8,2700,0.461681,0,0.194585,46,0
0,0,1,0,11,9167,0.356348,0,0.058087,68,0
0,0,0,0,2,3500,0.077406,2,0.966754,39,0
1,0,2,0,17,3060,0.885985,0,0.089397,38,0
0,0,0,0,9,8729,0.080069,0,0.085737,59,0
0,0,0,0,4,14916,0.100959,0,0.817318,61,0
0,0,0,0,2,3166,0.004105,0,0.029598,57,0
0,0,0,1,2,2500,0.247901,1,1.15245,32,1
0,0,0,0,3,6400,0.002031,0,0.007169,81,0
2,0,1,0,8,6800,0.513307,2,0.983099,41,1
2,0,2,0,13,17266,0.424278,0,0.733883,57,0
0,0,0,0,3,2000,0.145927,0,0.55489,29,0
0,0,2,0,32,10500,0.189601,0,0.025949,62,1
4,0,6,0,15,8800,1.641064,1,0.970942,49,1
0,0,2,0,8,9585,0.238055,0,0.04661,64,0
0,0,1,0,4,?,845,0,0.002055,40,0
0,0,3,0,9,6867,0.423995,0,0.054264,70,0
0,0,1,0,9,4120,0.811939,0,0.922569,31,0
0,0,2,0,11,9333,0.563745,1,0.914848,38,1
1,0,2,0,8,19583,0.293505,0,0.041679,63,0
0,0,0,0,0,?,0,0,1,31,0
0,0,0,1,0,?,112,0,1,37,1
0,0,4,0,11,8316,0.398701,0,0.057223,60,0
0,0,0,0,7,?,1293,0,0.459109,55,1
1,3,1,0,8,3742,0.786535,1,1.000284,60,0
0,0,1,0,6,9800,0.299867,0,0.392331,65,0
2,0,1,0,6,10372,0.130242,0,0.116664,52,0
0,0,1,0,4,?,2157,0,0.369533,54,0
1,3,0,1,1,4133,0.009192,0,1.294705,44,0
0,0,0,0,2,?,13,0,0.045695,65,0
1,0,1,0,13,11833,0.264492,0,0.428111,53,0
1,0,0,0,7,3000,0.025658,1,0.324686,24,0
0,0,2,0,11,3833,0.894627,0,0.31996,41,0
0,0,0,0,4,3000,0.185938,0,0.681063,63,0
2,0,2,0,9,7833,0.529487,0,0.300301,40,1
4,0,0,4,10,7000,0.4018,0,0.67655,43,1
3,0,1,0,5,3758,0.632083,1,0.782766,62,0
0,0,2,0,3,3168,0.362575,0,1,69,0
0,1,0,3,2,3333,0.433413,0,1,41,1
4,0,1,2,8,3900,0.512689,5,0.975633,35,0
0,0,0,0,8,33333,8.852703,0,0.071065,53,0
0,0,0,0,5,?,0,0,0,80,0
4,0,1,0,7,8000,0.512686,0,0.306132,38,0
0,0,1,0,13,6300,0.966037,0,0.584305,64,0
0,0,1,0,9,3000,0.691436,0,0.587029,28,0
0,0,0,0,4,2083,0.051344,0,0.900397,40,0
0,0,0,0,9,5500,0.297037,0,0.416508,58,1
0,0,0,0,9,4600,0.254293,0,0.022414,54,0
2,0,2,1,16,18500,0.464353,0,0.947778,54,0
0,0,0,0,4,1999,0.244,1,0.014047,29,0
0,0,0,0,1,5113,0.006257,0,1,48,0
0,0,1,0,8,6666,0.489726,0,0.343561,65,0
0,0,0,2,3,3000,0.31023,1,0.831646,49,1
0,0,0,0,6,?,44,0,0,50,0
2,0,1,0,10,13533,0.301315,0,0.092843,55,0
0,0,1,0,14,6200,0.457023,1,0.094278,55,0
4,0,0,5,9,4231,0.223062,0,1.7151,38,0
3,0,1,0,7,9075,0.21981,0,0.074245,55,0
0,0,0,0,1,?,31,0,0,60,0
0,0,1,0,4,5523,0.599747,0,1,31,0
0,0,2,0,8,?,1186,0,0.058793,63,0
0,0,3,0,9,8745,0.440087,0,0,58,0
2,0,1,0,13,10060,0.17533,0,0.039565,55,0
0,0,0,0,8,2672,0.450056,0,0.934513,37,0
2,0,1,0,10,1930,0.690316,1,0.702199,38,1
0,0,0,0,14,5600,0.15408,2,0.79176,60,1
0,0,0,2,2,?,18,0,1.209581,53,1
0,0,0,0,6,1104,1.359276,0,0.980667,52,0
0,0,0,0,10,8235,0.005464,0,0.047829,46,0
1,0,0,0,23,3499,0.552571,0,0.215068,63,0
2,0,1,0,10,7833,0.452642,1,0.421092,46,0
0,0,0,0,8,0,12,0,0.011234,67,0
0,0,1,0,9,?,1228,0,0.031566,66,0
0,0,1,0,20,1762,1.344299,0,0.042508,89,0
0,0,0,0,2,4000,0.043239,1,0.977245,44,0
0,0,1,0,4,5200,0.324553,0,0.965836,46,0
0,0,1,0,5,?,840,0,0.086096,86,0
1,0,2,0,18,4500,0.564097,0,0.048342,60,0
1,0,1,0,3,6800,0.31613,0,0,39,0
0,0,2,0,7,9533,0.454688,0,0.439622,62,0
4,0,0,1,0,2500,0.008796,0,1,51,1
0,0,1,0,13,5514,0.172983,0,0.065259,53,0
0,0,0,0,4,?,0,0,0,36,0
0,0,0,0,1,?,10,1,1.162791,39,1
1,0,2,0,16,4000,1.136966,0,0.933785,44,0
0,1,0,0,4,2686,0.204689,0,0.785976,64,0
0,0,0,0,4,1347,0.029674,0,0.982869,77,0
0,0,1,0,3,8464,0.136444,0,0,71,0
0,0,1,0,3,?,1966,0,0.377821,63,0
1,0,1,1,10,8333,0.421646,1,0.7094,53,1
1,1,0,0,3,3442,0.002033,0,1,44,0
0,0,3,0,18,5100,0.509508,1,0.11869,71,1
0,0,2,0,12,?,2239,0,0.074004,58,0
2,0,2,0,11,8000,0.250594,0,0.283431,45,0
3,0,0,0,5,10500,0.061613,0,0.109313,42,0
0,0,0,0,2,5833,0.005314,0,0.105689,75,0
1,0,0,0,0,?,56,0,1,62,0
0,0,0,0,3,?,1438,0,0.795589,66,0
2,0,1,0,14,?,936,0,0.040405,61,0
0,0,2,0,8,2150,1.028824,0,0.23963,28,1
0,0,0,1,1,?,31,1,1,35,0
1,0,1,0,8,5166,0.358041,0,0.118387,71,0
0,0,1,0,16,11641,0.522075,0,0.764759,64,0
1,0,1,0,12,5180,0.450878,0,0.52291,62,0
0,0,0,0,9,?,1455,3,0.548338,58,0
0,1,0,2,2,1650,0.146578,1,1,54,0
0,0,3,0,12,?,8516,1,0.240799,56,1
2,0,1,0,13,5833,0.153068,0,0.006857,50,0
0,0,0,0,2,?,72,1,0.196895,40,1
0,1,0,0,1,?,89,1,1,27,0
0,0,1,0,7,?,1507,0,0.027126,49,0
2,1,1,0,3,4141,0.757846,1,1.083431,44,1
0,0,0,0,4,1382,0.281996,0,0.652669,62,0
0,0,0,0,14,9400,0.083714,0,0.003659,50,0
0,0,0,6,7,4254,0.412221,0,0.731967,48,0
3,0,1,0,5,5870,0.234032,0,0.286746,44,0
0,0,1,0,17,8066,0.425189,2,0.507854,56,0
0,0,0,0,1,?,71,0,0.012033,55,0
0,0,0,0,9,9301,0.261019,0,0.661723,63,0
1,0,2,0,10,8583,0.520154,0,0.068188,46,0
1,0,1,0,7,?,2562,1,0,35,0
2,2,1,3,5,3000,0.733422,0,0.000869,29,1
?,0,1,0,3,?,1179,0,1,70,0
0,1,0,0,5,2800,0,2,0,25,0
0,0,1,0,11,4166,0.571154,0,0.745094,31,0
2,0,0,2,4,3692,0.252369,2,1,46,1
1,0,0,5,5,7040,0.269422,1,0.53607,51,1
0,0,3,0,7,6500,1.078449,3,0.473773,54,0
1,0,0,1,0,1280,0.032787,0,1,30,1
0,0,0,0,7,5096,0.014126,0,0.053424,58,0
2,0,0,0,22,4000,0.057486,0,0.052395,57,0
0,0,1,0,15,?,791,0,0.0224,60,0
2,0,2,0,21,4000,0.669083,0,0.169774,65,0
2,1,1,0,13,12250,0.256469,0,0.068448,57,0
0,0,0,0,3,4655,0.08634,0,1,29,0
?,0,1,0,5,?,2895,0,0.284656,53,0
1,0,1,0,5,6426,0.267465,1,0.046906,53,0
0,0,2,0,14,5200,0.325514,0,0.244713,57,0
1,1,0,4,6,2500,0.251899,1,1.389444,30,1
1,0,0,0,15,7600,0.030522,0,0.133618,37,0
0,0,2,0,8,3500,1.165096,0,0.470821,30,1
4,0,1,0,15,15000,0.299713,0,0.047806,39,0
1,0,0,0,4,6666,0.024149,0,0.134522,67,0
0,0,0,0,3,3470,0.170556,1,0.964685,34,0
1,0,2,0,9,12983,0.363909,0,0.471826,50,1
0,0,0,0,11,4416,0.180892,0,0.5584,25,0
3,1,0,0,6,8000,0.175103,1,0.59936,32,1
0,0,2,0,3,?,769,0,0.276362,52,0
0,0,0,0,6,1024,0.819512,0,0.456318,63,0
1,0,2,0,6,2761,0.432657,0,0.245599,68,0
3,0,1,0,9,5487,0.419096,0,0.050282,38,0
0,0,4,0,14,9000,0.485613,0,0.026801,67,0
1,0,4,0,22,12116,0.400182,0,0.040603,54,0
0,0,0,0,3,7360,0.009102,0,0.085025,30,0
0,0,1,0,8,3083,0.441958,0,0.147617,56,0
3,0,1,0,20,11214,0.238609,0,0.014146,55,0
2,0,1,0,12,14583,0.215373,0,0,45,0
0,0,4,0,8,4850,0.664193,0,1,31,0
0,0,2,0,10,22000,0.289987,0,0.882642,67,0
0,0,1,0,3,6916,0.105971,0,0.016046,69,0
0,0,1,0,8,11667,0.169866,0,0.311053,40,0
0,0,2,0,17,6923,0.840121,0,0.42556,67,0
0,0,0,0,10,8000,0.004374,0,0.019932,64,0
0,0,0,0,3,?,45,0,0.045937,74,0
1,0,2,0,10,2500,0.682527,0,0.293604,71,0
0,0,0,0,5,?,631,0,0,82,0
0,0,0,2,0,?,40,0,1,42,0
2,0,2,0,14,4500,1.068874,0,0.184675,53,1
0,0,1,0,7,9333,0.252732,0,0.017578,33,0
2,0,0,0,3,4600,0.232123,0,1,52,0
0,0,1,0,12,3500,0.630106,2,0.540933,30,1
0,0,4,0,18,2800,1.827205,0,0.254088,58,1
1,0,1,0,14,6000,0.55774,2,0.329549,57,0
4,2,0,2,12,6132,0.457199,4,0.96072,45,1
0,0,0,0,9,4833,0.138395,0,0.161237,58,0
0,0,0,0,4,5000,0.096981,0,0.275536,31,0
0,0,1,0,7,1400,0.303355,0,0.216247,48,0
0,0,2,0,13,3900,0.344527,0,0.139502,42,0
0,0,0,1,3,197,0,0,0,88,0
2,0,1,0,5,12352,0.226342,0,0.414959,62,0
2,0,0,0,1,7017,0.000712,0,0.00748,43,0
0,1,0,0,9,10792,0.032521,0,0.550575,24,0
3,0,2,0,6,6095,0.292487,0,0.249763,40,0
1,0,0,0,2,?,1270,0,1,39,1
1,0,1,0,8,4809,0.318087,0,0.028529,73,0
0,0,1,0,9,?,2226,0,0,64,0
0,0,1,0,8,16650,0.14906,0,0.026374,71,0
0,0,0,0,4,1500,0.55563,0,1,31,0
2,0,1,0,6,13327,0.074655,0,0.076627,45,0
2,0,2,0,23,11917,0.274123,0,0.02609,44,0
2,0,0,0,5,?,25,0,0.040522,67,0
0,0,2,0,6,5602,0.506336,0,1.007798,57,0
0,0,1,0,7,10371,0.16747,0,0.158071,58,0
0,0,0,0,4,?,762,0,0.194821,56,0
1,0,1,0,4,17100,0.109409,0,0.100458,54,0
0,0,1,0,3,2500,0.219112,1,1,87,1
0,2,1,0,7,13333,0.180141,0,0.820964,58,0
0,0,1,0,3,?,804,0,1,70,0
4,0,1,0,18,5175,0.479714,2,0.447001,43,0
1,0,2,0,15,14275,0.253222,1,0.043545,53,0
1,0,1,0,12,10000,0.267473,1,0.121143,53,0
0,0,0,0,8,6250,0.18573,0,0.442227,30,0
0,0,4,0,10,8281,1.001087,0,0.155059,54,0
0,0,6,0,13,10832,0.554417,2,0.885963,64,0
0,0,0,0,2,?,32,0,0.002528,72,0
0,0,0,0,8,?,1258,0,0.686826,47,1
2,0,0,0,11,3200,0.191503,0,0,43,0
0,0,0,0,10,0,5,0,0.002452,72,0
0,0,2,2,14,4583,0.247164,3,0.220571,53,1
4,0,4,0,11,17150,0.5272,0,0.082531,46,0
0,0,0,0,5,?,160,0,0.101095,32,0
1,1,1,1,20,12161,0.565614,4,0.625013,65,1
4,0,2,0,12,5154,0.463822,0,0,44,0
0,0,2,0,9,5700,0.404315,0,0.079643,53,0
0,0,1,0,9,5000,0.470906,0,0.011513,35,0
0,0,2,0,12,15833,0.267462,0,0.516813,56,0
0,0,0,0,5,2500,0.262295,0,0.08024,27,0
2,0,2,0,11,10000,0.522448,0,0.035216,56,0
3,0,2,0,8,4200,0.510355,0,0.49708,40,0
0,0,2,0,15,?,1800,0,0.007715,69,0
0,0,1,0,18,7558,0.319222,0,0.020038,81,0
0,1,0,1,4,?,237,0,1.001248,53,1
3,0,1,0,2,5416,0.221709,0,0.753816,39,0
1,0,0,0,13,1950,0.7755,0,0.286931,44,0
0,0,1,0,12,2500,0.282287,1,0.805701,61,1
1,0,1,0,5,4580,0.58568,0,0.06342,37,0
0,0,0,0,1,3333,0,0,0,44,0
0,0,0,0,14,?,37,0,0.015268,34,0
0,0,2,0,12,9900,0.23836,0,0.146119,50,0
0,0,2,0,25,13031,0.249923,0,0.048789,69,0
3,0,1,0,4,4167,0.399232,1,0.366939,46,0
0,0,2,0,12,11266,0.34499,0,0.038286,66,0
1,0,1,0,11,?,2746,2,0.615619,55,0
1,0,2,0,11,6560,0.29782,0,0.029368,53,0
0,0,2,0,14,13333,0.228739,0,0.062202,61,0
0,0,0,0,7,4610,0.124919,0,0.276079,92,0
1,0,2,0,12,5771,0.619716,0,0.019746,61,0
0,0,2,0,10,12883,0.303788,0,0.052689,53,0
2,0,1,0,8,2712,0.577221,2,0.34062,39,0
2,0,1,0,6,5000,0.232753,0,0.624508,39,0
0,0,0,0,4,1500,0.166556,0,1,37,0
4,0,1,0,6,4668,0.404583,0,0.342628,48,0
1,0,0,0,0,?,0,0,1,66,0
1,0,2,0,5,10858,0.374068,0,1,61,0
1,0,0,0,3,?,209,1,1,37,0
0,0,2,0,5,6854,0.325602,0,0.318356,63,0
0,0,1,0,7,8333,0.133309,1,0.016265,72,0
0,0,2,0,7,5000,0.457309,0,0.322419,56,0
3,0,0,0,10,7450,0.289626,0,1.122261,38,0
2,0,2,0,12,10900,0.352995,0,0.324553,49,0
0,0,0,0,4,0,444,0,0,29,0
1,0,0,0,6,1,778,0,0.388791,61,0
0,0,0,0,2,2000,0.213893,0,1,24,0
1,0,0,0,6,8600,0.178584,0,0.577003,56,0
2,0,1,0,21,9416,0.275884,0,0.074143,46,0
2,0,2,0,7,?,1754,0,0,60,0
0,0,1,0,17,4687,0.530503,3,0.310032,57,1
0,0,0,0,12,1927,0.481328,1,1.011023,24,1
0,0,1,0,9,3249,0.888923,0,0.340014,79,0
1,0,0,0,1,?,0,0,0,63,0
0,0,2,0,13,3333,0.420216,0,0.214186,68,0
2,1,0,0,10,6060,0.343178,1,0.999892,41,0
1,0,2,0,6,13744,0.216879,0,0.485438,53,0
0,0,0,0,2,?,9,0,0.12555,25,0
3,0,0,6,3,5408,0.079867,0,1.025948,37,1
0,0,1,0,9,11612,0.32567,0,0.011979,57,0
0,0,0,1,3,?,397,0,0.08428,76,1
0,0,1,0,15,1400,2.433976,1,0.880649,65,1
0,0,1,0,10,5333,0.278965,1,0.247293,61,0
0,0,0,0,2,?,49,0,0.002453,69,0
3,0,1,0,8,6250,0.160614,0,0.011131,72,0
3,0,1,0,4,5000,0.34873,1,1.040986,52,0
0,0,1,0,10,2700,0.724546,0,0.146824,56,0
0,0,1,0,6,996,1,0,0.803048,66,0
1,0,0,0,7,8062,0.044524,1,0,52,0
2,0,4,0,13,10000,0.273473,0,0.045599,55,0
0,0,4,0,11,13750,0.448767,0,0.343263,62,0
0,0,0,0,2,3583,0.006138,0,0.018321,27,0
7,0,1,0,9,?,2140,0,0.007592,45,0
?,0,1,0,14,?,1631,0,0.003552,85,0
2,0,1,0,7,5300,0.574797,0,0.713843,40,0
7,0,1,0,6,10274,0.315718,0,0.160465,46,0
0,0,5,0,9,4000,0.859535,1,0.009896,38,0
0,0,0,0,14,5000,0.445111,0,0.825503,39,0
0,0,2,0,8,3786,0.764985,1,0.364333,72,0
0,0,2,0,14,13208,0.318344,0,0.12056,47,1
0,0,2,0,6,30000,0.174228,0,0.082148,37,0
0,0,0,0,5,17450,0.08882,0,0.899662,37,0
0,0,1,0,11,5500,1.082349,0,0.050492,46,0
0,0,0,0,2,2647,0.117825,0,1,29,0
0,0,0,1,15,?,1155,2,0.976748,71,1
2,0,2,0,6,11600,0.272649,0,1,39,0
0,0,1,1,8,6000,0.470588,1,0,61,0
0,0,0,0,7,3500,0.006855,0,0.029295,93,0
3,0,2,0,8,8000,0.669541,0,0.455354,48,0
0,98,0,98,0,1700,0.043504,98,1,60,0
?,0,0,0,3,?,335,0,0.011499,48,0
0,0,0,0,3,?,417,0,0,29,0
?,0,0,0,3,?,29,0,0.035406,59,0
3,0,1,0,14,?,2704,0,0.178019,34,0
3,0,2,0,7,5250,0.760236,0,0.739105,42,0
1,0,3,0,17,6085,0.883996,0,0.319215,48,1
0,0,1,0,4,2600,0.56286,0,0.569543,30,0
0,0,0,0,5,31240,0.012964,1,1.017544,39,1
0,0,1,0,7,8300,0.194916,0,0.011159,58,0
0,0,1,0,11,3419,0.717544,0,0.611809,72,1
0,1,1,0,6,4900,0.355234,2,0.833896,54,0
0,0,0,0,11,9200,0.069232,0,0.052206,50,0
0,0,0,0,9,?,1076,0,0.0517,67,0
2,0,1,0,15,7059,0.160907,0,0.069672,62,0
0,0,0,0,4,3150,0.052364,0,0.102955,81,0
0,0,0,0,5,5000,0.130774,1,1.008661,46,0
2,0,1,0,4,4500,0.435681,0,0.009732,38,0
0,0,1,0,5,3500,0.673522,0,0.190962,33,0
1,0,0,0,16,2600,0.183775,0,0.02393,70,0
0,0,0,0,10,?,1454,0,0.87738,65,0
0,1,1,1,3,1309,1.676336,0,0.601903,73,1
1,0,0,0,5,9600,0.003437,1,0.016709,57,0
0,0,0,0,2,8009,0.000499,0,0.003928,63,0
0,0,1,0,7,?,3004,0,0,43,0
1,0,1,0,18,6916,0.221194,0,0.047544,60,0
3,1,2,2,4,7333,0.523316,1,1,35,1
4,1,1,3,9,6787,0.696376,6,1.068628,36,1
0,1,3,2,4,3500,0.600114,2,1,47,1
1,0,0,0,10,7000,0.197258,0,0.306292,73,0
0,1,0,0,7,1480,0.743417,0,0.444519,30,1
0,0,0,0,2,?,295,0,0.0038,54,0
0,0,2,0,13,?,2972,0,0.085483,68,0
0,0,1,0,8,4000,0.625094,0,0.095289,69,0
2,0,2,0,16,9100,0.398857,0,0.380285,53,0
0,0,1,0,12,5860,0.301484,0,0.419344,59,1
4,0,2,0,11,11950,0.137227,0,0.468256,51,0
0,0,1,0,16,?,5833,1,0.119708,55,0
0,0,1,0,5,5574,0.460987,0,0.002677,45,0
0,0,1,0,9,9600,0.129049,0,0.025541,75,0
0,0,2,0,13,?,5388,0,0.678339,63,0
2,0,1,0,7,5546,0.398594,0,0.068494,36,0
0,2,2,1,11,?,3956,2,0.827969,33,1
0,0,0,0,5,3850,0.201766,2,0.960027,26,1
1,0,0,0,7,50000,0.01,0,0.01194,35,0
2,0,0,0,9,6059,0.350825,0,0.606277,35,0
1,1,0,3,3,2200,0.262608,0,1,32,1
0,0,1,0,7,4583,0.472513,0,0.312985,59,0
0,0,0,0,1,2032,0.239547,0,1,25,0
0,0,0,0,3,4300,0.030691,0,0.18812,72,0
1,0,1,0,16,1275,1.315831,0,0.062672,58,0
1,0,1,0,6,6634,0.224265,2,0.638896,36,0
6,0,1,0,16,3500,0.438446,0,0.087224,57,0
0,0,2,0,19,2800,1.082471,1,0.134597,50,0
0,0,2,0,15,6600,0.311619,0,0.284226,75,0
2,0,1,0,2,2600,0.24529,1,1,52,1
0,0,1,0,14,6583,0.209447,0,0.018317,52,0
1,0,1,0,7,2773,0.585076,0,0,50,0
2,0,2,0,18,6116,0.581167,0,0.010352,50,0
1,0,3,0,11,9278,0.612674,0,0.098771,67,1
0,0,0,0,1,3725,0.113258,0,1,61,1
0,0,0,0,4,7413,0.015107,0,0.145594,75,0
2,0,5,0,12,4941,0.518414,0,0.057652,52,0
0,0,0,0,2,633,0.009464,1,1,78,0
2,0,1,0,7,4000,0.444889,0,1.004433,38,0
0,0,0,0,4,5000,0.078584,0,0.057263,29,0
1,0,0,0,3,3600,0.239656,0,0.542057,28,0
1,0,0,0,14,2000,0.451274,1,0.089018,65,1
0,0,0,0,7,3400,0.070273,0,0.154755,30,0
0,0,0,0,1,?,3,0,0.017497,54,0
0,0,0,0,4,2655,0.261672,0,0,25,0
2,0,0,0,10,6622,0.107806,0,0.676707,48,0
0,0,2,0,10,10250,0.380841,0,0.557938,41,0
2,0,1,0,5,6778,0.280277,0,0.096695,53,0
?,1,0,0,2,?,86,0,1.091735,22,1
1,0,3,0,7,?,5390,0,0.054679,44,0
0,0,0,0,9,4166,0.354692,1,0.2813,71,0
2,0,3,0,22,13700,0.598642,4,0.838265,55,1
0,0,1,0,7,7287,0.301729,1,0.918671,62,0
?,0,1,0,6,?,1994,0,0.089587,52,0
0,1,0,0,1,?,24,0,0.498751,31,1
1,0,0,0,1,1044,0.310048,0,1,22,1
2,0,1,0,5,4400,0.265621,0,0.287297,51,0
0,0,0,0,9,6423,0.287827,0,0.659403,57,0
3,0,2,0,16,23400,0.723858,0,0.18932,40,0
0,0,1,0,7,547,2.556569,0,0.719965,69,0
1,0,0,0,5,0,166,0,0.092732,68,0
0,0,0,0,3,?,446,1,0.818636,37,0
?,0,0,1,1,?,413,0,1,24,0
0,0,1,0,17,4572,0.639405,0,0.090772,46,0
0,0,2,0,8,3700,0.323426,0,0.331675,52,0
0,0,1,0,6,?,1302,0,0.169108,56,0
0,0,2,0,3,833,1.545564,1,1,47,0
1,0,2,0,3,4900,0.217711,0,0.047724,61,0
1,0,2,0,17,4909,0.64277,1,0.053653,65,0
0,0,2,0,17,4298,0.474529,0,0.121561,52,0
1,0,1,0,5,5766,0.218311,0,0.025953,59,0
?,0,1,0,9,?,2935,0,0.027422,62,0
0,0,2,0,8,7387,0.304142,0,0.050075,40,0
0,0,1,0,5,11800,0.258368,1,0.944316,63,1
3,0,2,0,12,14000,0.180344,0,0.113057,51,0
1,0,0,0,6,8400,0.000595,0,0.007083,45,0
2,0,1,0,10,960,1.281998,0,0.032815,40,0
5,0,1,0,5,6293,0.270893,0,0.172613,47,0
2,0,3,0,16,9366,0.855236,0,0.737809,40,0
3,0,2,0,10,8583,0.44979,1,0.418905,55,0
?,0,0,0,0,?,0,0,1,37,0
1,0,0,0,10,3410,0.323072,0,0.284311,49,0
0,0,2,0,6,4862,0.606416,0,0.066831,50,0
4,0,0,0,6,7224,0.199446,0,0.9627,44,1
1,0,0,2,7,4000,0.189453,3,1.165113,29,1
0,0,2,0,10,4198,0.57728,0,0.396057,66,0
0,0,1,0,11,2366,0.592733,0,0,31,0
